Price,Size,Bedrooms,Parking_Spots,Bathrooms,Condo,IPTU,Neighborhood,City,District
1000,51,2,1,1,335,0,Taquara,Rio de Janeiro,oeste
700,65,2,0,1,230,0,Vaz Lobo,Rio de Janeiro,norte
700,60,2,0,1,265,0,Vaz Lobo,Rio de Janeiro,norte
1200,61,2,0,1,0,64,Méier,Rio de Janeiro,norte
2800,46,1,1,0,0,0,Copacabana,Rio de Janeiro,sul
800,75,2,1,1,595,0,Piedade, Rio de Janeiro,norte
1100,80,2,0,3,0,0,Irajá,Rio de Janeiro,norte
800,50,1,0,1,30,0,Pilares,Rio de Janeiro,norte
2000,90,3,1,3,1100,0,Rio Comprido,Rio de Janeiro,centro
1700,88,2,0,2,153,67,Taquara,Rio de Janeiro,oeste
800,59,1,0,1,250,0,Bento Ribeiro,Rio de Janeiro,norte
7000,240,6,3,7,200,0,Vargem Grande,Rio de Janeiro,oeste
1700,80,2,1,1,500,740,Ilha do Governador,Rio de Janeiro,norte
1800,32,1,0,1,0,0,Tijuca,Rio de Janeiro,norte
800,50,1,0,1,128,0,Vila da Penha,Rio de Janeiro,norte
1700,38,1,0,1,644,0,Laranjeiras, Rio de Janeiro,sul
700,45,1,0,1,300,0,Jacarepaguá,Rio de Janeiro,oeste
650,30,1,0,1,0,50,Brás de Pina,Rio de Janeiro,norte
1500,107,3,2,1,450,88,Irajá,Rio de Janeiro,norte
2000,94,3,1,2,1200,110,Tijuca,Rio de Janeiro,norte
4700,182,3,2,3,460,1190,Vargem Pequena,Rio de Janeiro,oeste
900,39,2,1,1,0,0,Colégio,Rio de Janeiro,norte
800,43,2,1,1,340,0,Tomás Coelho,Rio de Janeiro,norte
3300,103,3,1,1,1200,380,Lagoa,Rio de Janeiro,sul
800,37,1,0,1,0,0,Vila Valqueire, Rio de Janeiro,oeste
3100,110,3,1,2,1287,165,Tijuca,Rio de Janeiro,norte
5000,136,4,2,3,1550,455,Tijuca,Rio de Janeiro,norte
1400,55,2,1,1,380,0,Jacarepaguá,Rio de Janeiro,oeste
2280,110,3,1,2,890,1669,Tijuca,Rio de Janeiro,norte
1050,22,2,0,1,0,0,Rocha,Rio de Janeiro,norte
1500,70,2,0,2,880,0,Bonsucesso,Rio de Janeiro,norte
850,45,2,1,1,230,0,Campo Grande,Rio de Janeiro,oeste
1100,48,1,1,2,295,0,Rocha,Rio de Janeiro,norte
7900,350,4,1,1,1665,753,Botafogo,Rio de Janeiro,sul
1800,59,2,1,1,640,0,São Cristóvão,Rio de Janeiro,centro
1300,50,2,0,1,815,72,Andaraí, Rio de Janeiro,norte
1400,61,2,1,2,647,0,Vargem Grande,Rio de Janeiro,oeste
2100,70,2,1,2,500,125,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1200,16,1,0,1,405,0,Botafogo,Rio de Janeiro,sul
1000,80,2,0,1,0,46,Bento Ribeiro,Rio de Janeiro,norte
800,55,2,1,1,295,0,Irajá,Rio de Janeiro,norte
2200,72,2,1,2,870,1300,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
400,22,1,0,1,110,0,Realengo,Rio de Janeiro,oeste
1500,59,3,1,1,0,0,Taquara, Rio de Janeiro,oeste
1300,65,2,1,3,741,65,Praça Seca,Rio de Janeiro,oeste
950,55,2,0,1,370,0,Riachuelo,Rio de Janeiro,norte
1180,60,2,1,1,324,10,Portuguesa,Rio de Janeiro,norte
3900,97,3,0,3,827,270,Flamengo,Rio de Janeiro,sul
1800,86,2,1,1,1240,129,Maracanã,Rio de Janeiro,norte
1300,50,2,0,1,0,0,Piedade,Rio de Janeiro,norte
5500,350,4,0,4,0,0,Barra da Tijuca, Rio de Janeiro,oeste
9200,352,4,2,5,0,434,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1100,70,2,0,1,0,0,Cordovil,Rio de Janeiro,norte
1800,65,2,1,1,200,0,Tanque, Rio de Janeiro,oeste
3500,47,1,0,1,600,120,São Conrado,Rio de Janeiro,sul
850,70,2,0,1,0,0,Honório Gurgel,Rio de Janeiro,norte
900,65,2,0,2,200,0,Brás de Pina,Rio de Janeiro,norte
1580,54,2,1,2,475,25,Taquara,Rio de Janeiro,oeste
8700,145,3,1,2,1970,642,Leblon,Rio de Janeiro,sul
700,45,1,0,1,300,0,Jacarepaguá,Rio de Janeiro,oeste
4500,430,3,4,3,0,213,Curicica,Rio de Janeiro,oeste
1500,64,1,1,2,858,95,Rio Comprido,Rio de Janeiro,centro
810,60,3,1,1,438,0,Engenho Novo,Rio de Janeiro,norte
1040,51,2,1,1,0,0,Campo Grande,Rio de Janeiro,oeste
1290,56,1,0,1,0,0,Vargem Pequena,Rio de Janeiro,oeste
5000,158,3,1,3,1500,614,Copacabana,Rio de Janeiro,sul
9000,360,0,0,0,0,43,Vila Valqueire, Rio de Janeiro,oeste
1300,77,2,1,1,783,104,Méier,Rio de Janeiro,norte
1000,65,2,1,2,0,0,Campo Grande,Rio de Janeiro,oeste
800,47,2,1,1,420,0,Campo Grande,Rio de Janeiro,oeste
800,45,1,0,1,100,20,Vargem Grande,Rio de Janeiro,oeste
1400,45,1,0,1,698,680,Tijuca,Rio de Janeiro,norte
1100,46,2,1,1,150,40,Campo Grande,Rio de Janeiro,oeste
1600,176,4,1,3,70,63,Praça Seca,Rio de Janeiro,oeste
5500,250,8,1,4,0,332,Andaraí,Rio de Janeiro,norte
850,42,2,1,1,300,0,Tomás Coelho,Rio de Janeiro,norte
6950,310,4,2,4,2297,918,Barra da Tijuca,Rio de Janeiro,oeste
2800,107,3,1,4,180,1171,Taquara,Rio de Janeiro,oeste
1400,52,2,1,1,660,46,Pechincha,Rio de Janeiro,oeste
1300,80,2,1,1,0,48,Coelho Neto,Rio de Janeiro,norte
800,60,1,0,1,200,0,Catumbi,Rio de Janeiro,centro
1400,60,2,1,2,715,57,Taquara,Rio de Janeiro,oeste
5350,177,4,2,4,1600,462,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
660,45,1,0,1,0,0,Cascadura,Rio de Janeiro,norte
2700,85,2,0,1,735,107,Tijuca,Rio de Janeiro,norte
900,55,1,0,2,406,0,Vila Isabel,Rio de Janeiro,norte
4800,244,3,2,1,1023,617,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
8000,110,2,2,3,1490,580,Ipanema,Rio de Janeiro,sul
1100,46,2,1,1,150,40,Campo Grande,Rio de Janeiro,oeste
1600,176,4,1,3,70,63,Praça Seca,Rio de Janeiro,oeste
5500,250,8,1,4,0,332,Andaraí,Rio de Janeiro,norte
900,60,1,0,1,0,0,Olaria,Rio de Janeiro,norte
850,42,2,1,1,300,0,Tomás Coelho,Rio de Janeiro,norte
6950,310,4,2,4,2297,918,Barra da Tijuca,Rio de Janeiro,oeste
2800,107,3,1,4,180,1171,Taquara,Rio de Janeiro,oeste
1400,52,2,1,1,660,46,Pechincha,Rio de Janeiro,oeste
1300,80,2,1,1,0,48,Coelho Neto,Rio de Janeiro,norte
800,60,1,0,1,200,0,Catumbi,Rio de Janeiro,centro
1400,60,2,1,2,715,57,Taquara,Rio de Janeiro,oeste
5350,177,4,2,4,1600,462,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
660,45,1,0,1,0,0,Cascadura,Rio de Janeiro,norte
2700,85,2,0,1,735,107,Tijuca,Rio de Janeiro,norte
6000,385,8,0,3,0,966,Vila Isabel,Rio de Janeiro,norte
9060,183,2,3,2,1760,575,Barra da Tijuca,Rio de Janeiro,oeste
1100,50,2,1,1,383,10,Parada de Lucas,Rio de Janeiro,norte
710,48,2,1,1,415,0,Campo Grande,Rio de Janeiro,oeste
4500,210,3,3,3,1123,560,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1260,41,1,1,1,620,60,Taquara,Rio de Janeiro,oeste
1410,66,2,0,2,0,0,Cachambi,Rio de Janeiro,norte
650,42,1,0,1,150,0,Ramos,Rio de Janeiro,norte
980,28,1,0,1,145,39,Maracanã,Rio de Janeiro,norte
3500,90,3,1,3,1100,250,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
2300,150,3,1,2,550,0,Irajá,Rio de Janeiro,norte
1500,25,1,0,1,400,80,Copacabana,Rio de Janeiro,sul
1200,60,2,0,1,200,0,Vila da Penha,Rio de Janeiro,norte
3000,78,2,1,2,1300,190,Jacarepaguá,Rio de Janeiro,oeste
3250,67,1,1,2,1000,220,Barra da Tijuca,Rio de Janeiro,oeste
1700,22,1,0,1,415,29,Copacabana,Rio de Janeiro,sul
3375,190,2,3,1,0,78,Abolição,Rio de Janeiro,norte
4000,70,1,1,1,1200,167,Jacarepaguá,Rio de Janeiro,oeste
2800,74,2,1,3,1100,241,Botafogo,Rio de Janeiro,sul
1100,50,2,0,1,0,0,Cordovil,Rio de Janeiro,norte
1350,53,2,1,1,800,810,Vila Isabel,Rio de Janeiro,norte
850,60,2,0,1,407,3,Engenho De Dentro,Rio de Janeiro,norte
1500,90,1,1,1,0,100,Campo Grande,Rio de Janeiro,oeste
1200,60,2,1,1,0,0,Cachambi,Rio de Janeiro,norte
600,50,2,1,1,350,0,Honório Gurgel, Rio de Janeiro,norte
1700,78,3,0,2,0,62,São Cristóvão,Rio de Janeiro,centro
1050,65,2,0,1,200,0,Brás de Pina,Rio de Janeiro,norte
1200,49,1,0,1,0,0,Rio Comprido, Rio de Janeiro,centro
1000,40,1,0,1,0,0,Piedade,Rio de Janeiro,norte
6500,100,2,1,2,1850,680,Barra da Tijuca,Rio de Janeiro,oeste
1700,85,2,2,2,930,0,Engenho De Dentro,Rio de Janeiro,norte
950,50,1,0,1,0,0,Piedade,Rio de Janeiro,norte
900,71,2,0,1,465,91,Cachambi,Rio de Janeiro,norte
880,75,1,0,2,150,0,Brás de Pina, Rio de Janeiro,norte
833,40,1,2,1,0,0,Campo Grande,Rio de Janeiro,oeste
800,91,3,0,1,1119,180,Méier,Rio de Janeiro,norte
1200,100,2,1,2,900,9,Méier,Rio de Janeiro,norte
1100,65,2,0,1,0,0,Praça da Bandeira,Rio de Janeiro,norte
2300,89,3,1,2,715,100,Vargem Pequena,Rio de Janeiro,oeste
2500,172,0,0,2,0,712,São Cristóvão, Rio de Janeiro,centro
1999,80,2,1,2,630,1,Tijuca,Rio de Janeiro,norte
1000,60,2,1,1,430,0,Méier,Rio de Janeiro,norte
6350,60,2,0,1,680,115,Flamengo,Rio de Janeiro,sul
1310,45,1,1,1,250,0,Del Castilho,Rio de Janeiro,norte
5200,300,5,2,2,0,422,Vila da Penha,Rio de Janeiro,norte
700,27,1,0,1,327,0,Centro,Rio de Janeiro,centro
3375,190,2,3,1,0,78,Abolição,Rio de Janeiro,norte
4000,70,1,1,1,1200,167,Jacarepaguá,Rio de Janeiro,oeste
2800,74,2,1,3,1100,241,Botafogo,Rio de Janeiro,sul
1100,50,2,0,1,0,0,Cordovil,Rio de Janeiro,norte
1350,53,2,1,1,800,810,Vila Isabel,Rio de Janeiro,norte
850,60,2,0,1,407,3,Engenho De Dentro,Rio de Janeiro,norte
1500,90,1,1,1,0,100,Campo Grande,Rio de Janeiro,oeste
1200,60,2,1,1,0,0,Cachambi,Rio de Janeiro,norte
600,50,2,1,1,350,0,Honório Gurgel, Rio de Janeiro,norte
1700,78,3,0,2,0,62,São Cristóvão,Rio de Janeiro,centro
1050,65,2,0,1,200,0,Brás de Pina,Rio de Janeiro,norte
1200,49,1,0,1,0,0,Rio Comprido, Rio de Janeiro,centro
1000,40,1,0,1,0,0,Piedade,Rio de Janeiro,norte
5500,267,3,1,1,2148,966,Copacabana, Rio de Janeiro,sul
6500,100,2,1,2,1850,680,Barra da Tijuca,Rio de Janeiro,oeste
1700,85,2,2,2,930,0,Engenho De Dentro,Rio de Janeiro,norte
3600,112,3,2,3,2042,289,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1100,35,1,0,1,380,0,Centro,Rio de Janeiro,centro
4900,320,3,2,2,0,231,Taquara,Rio de Janeiro,oeste
4500,50,1,0,1,660,93,Copacabana,Rio de Janeiro,sul
1400,60,1,0,2,418,0,Maracanã,Rio de Janeiro,norte
750,40,2,1,1,350,0,Jacarepaguá,Rio de Janeiro,oeste
4300,120,3,1,1,1583,201,Copacabana,Rio de Janeiro,sul
1000,70,2,1,1,751,0,Madureira,Rio de Janeiro,norte
603,41,2,0,1,200,0,Campo Grande,Rio de Janeiro,oeste
1000,80,2,1,1,1000,110,Vila Isabel,Rio de Janeiro,norte
2200,55,2,1,1,270,75,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
8500,140,4,0,3,1441,800,Leblon,Rio de Janeiro,sul
1300,76,2,0,1,800,0,Estácio,Rio de Janeiro,centro
700,45,1,0,1,300,0,Jacarepaguá,Rio de Janeiro,oeste
1100,43,1,0,1,0,0,Olaria,Rio de Janeiro,norte
700,58,2,1,1,300,16,Pilares,Rio de Janeiro,norte
900,41,1,0,1,0,0,Irajá,Rio de Janeiro,norte
2550,220,3,3,1,0,80,Benfica,Rio de Janeiro,centro
2000,18,1,0,1,0,0,Copacabana,Rio de Janeiro,sul
1900,90,3,0,3,700,77,Vila Isabel,Rio de Janeiro,norte
1785,150,2,1,2,1200,71,Méier,Rio de Janeiro,norte
800,50,2,1,1,300,0,Pilares,Rio de Janeiro,norte
1900,46,1,0,2,654,122,Botafogo,Rio de Janeiro,sul
6500,280,4,1,2,2680,1050,Copacabana,Rio de Janeiro,sul
930,60,2,1,2,854,45,Taquara,Rio de Janeiro,oeste
800,42,1,0,1,0,0,Realengo,Rio de Janeiro,oeste
550,20,0,0,1,132,10,Engenho Novo,Rio de Janeiro,norte
6000,130,3,0,3,1127,465,Copacabana,Rio de Janeiro,sul
8000,160,3,2,2,2530,530,Barra da Tijuca,Rio de Janeiro,oeste
800,50,1,0,1,0,250,Del Castilho,Rio de Janeiro,norte
800,50,1,1,1,50,82,Tanque,Rio de Janeiro,oeste
1200,65,2,1,2,580,80,Tauá,Rio de Janeiro,norte
1100,35,1,0,1,380,0,Centro,Rio de Janeiro,centro
4900,320,3,2,2,0,231,Taquara,Rio de Janeiro,oeste
4500,50,1,0,1,660,93,Copacabana,Rio de Janeiro,sul
1400,60,1,0,2,418,0,Maracanã,Rio de Janeiro,norte
750,40,2,1,1,350,0,Jacarepaguá,Rio de Janeiro,oeste
4300,120,3,1,1,1583,201,Copacabana,Rio de Janeiro,sul
1000,70,2,1,1,751,0,Madureira,Rio de Janeiro,norte
603,41,2,0,1,200,0,Campo Grande,Rio de Janeiro,oeste
2200,55,2,1,1,270,75,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
8500,140,4,0,3,1441,800,Leblon,Rio de Janeiro,sul
1300,76,2,0,1,800,0,Estácio,Rio de Janeiro,centro
1300,50,2,0,2,0,0,Praça Seca,Rio de Janeiro,oeste
700,45,1,0,1,300,0,Jacarepaguá,Rio de Janeiro,oeste
1100,43,1,0,1,0,0,Olaria,Rio de Janeiro,norte
700,58,2,1,1,300,16,Pilares,Rio de Janeiro,norte
900,41,1,0,1,0,0,Irajá,Rio de Janeiro,norte
2550,220,3,3,1,0,80,Benfica,Rio de Janeiro,centro
2000,18,1,0,1,0,0,Copacabana,Rio de Janeiro,sul
6900,148,3,1,2,1406,565,Botafogo,Rio de Janeiro,sul
795,76,3,1,1,130,0,Irajá,Rio de Janeiro,norte
1000,70,3,1,1,80,0,Cascadura,Rio de Janeiro,norte
1200,65,2,1,1,600,65,Oswaldo Cruz,Rio de Janeiro,norte
2500,180,3,0,2,80,0,Cachambi,Rio de Janeiro,norte
3700,182,2,2,3,1300,272,Freguesia,Rio de Janeiro,norte
600,56,1,0,1,620,62,Méier,Rio de Janeiro,norte
8000,201,3,0,5,2612,767,Copacabana,Rio de Janeiro,sul
3250,140,4,1,4,1780,350,Tijuca,Rio de Janeiro,norte
500,35,1,1,1,50,0,Guaratiba,Rio de Janeiro,oeste
1000,88,3,1,3,900,960,Cachambi,Rio de Janeiro,norte
4100,179,4,2,2,2184,1267,Lagoa, Rio de Janeiro,sul
1150,65,1,0,1,0,41,Engenho De Dentro,Rio de Janeiro,norte
850,57,2,1,1,240,0,Padre Miguel,Rio de Janeiro,oeste
6250,160,3,2,3,1300,320,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1500,90,2,1,1,470,28,Piedade,Rio de Janeiro,norte
1500,69,2,1,1,1121,110,Tijuca, Rio de Janeiro,norte
3400,104,2,1,2,1000,167,Pechincha,Rio de Janeiro,oeste
2800,56,1,1,1,700,66,Centro,Rio de Janeiro,centro
3047,75,2,1,3,1322,148,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1300,60,2,1,2,779,50,Engenho Novo,Rio de Janeiro,norte
7350,130,3,1,4,2100,575,Ipanema,Rio de Janeiro,sul
3000,63,2,1,2,1015,165,Barra da Tijuca,Rio de Janeiro,oeste
600,43,2,1,1,0,0,Campo Grande,Rio de Janeiro,oeste
800,45,2,0,2,0,0,Piedade,Rio de Janeiro,norte
1500,50,2,1,1,330,20,Realengo,Rio de Janeiro,oeste
1050,73,3,0,1,600,50,Cascadura,Rio de Janeiro,norte
9000,170,4,1,2,1800,800,Ipanema,Rio de Janeiro,sul
1000,54,1,1,2,950,62,Méier,Rio de Janeiro,norte
7350,130,3,1,4,2100,575,Ipanema,Rio de Janeiro,sul
3000,63,2,1,2,1015,165,Barra da Tijuca,Rio de Janeiro,oeste
600,43,2,1,1,0,0,Campo Grande,Rio de Janeiro,oeste
800,45,2,0,2,0,0,Piedade,Rio de Janeiro,norte
1500,50,2,1,1,330,20,Realengo,Rio de Janeiro,oeste
1050,73,3,0,1,600,50,Cascadura,Rio de Janeiro,norte
650,65,2,1,2,465,62,Riachuelo,Rio de Janeiro,norte
930,57,1,1,1,200,15,Piedade,Rio de Janeiro,norte
1650,80,2,1,2,970,1113,Maracanã, Rio de Janeiro,norte
1100,50,2,1,1,70,41,Campo Grande,Rio de Janeiro,oeste
750,55,2,0,1,345,0,Praça Seca,Rio de Janeiro,oeste
1199,56,2,1,1,770,0,Grajaú,Rio de Janeiro,norte
650,44,1,0,1,120,0,Rocha Miranda,Rio de Janeiro,norte
4800,244,3,2,1,1023,617,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
2500,57,1,0,2,0,348,Centro,Rio de Janeiro,centro
2800,257,5,0,3,0,120,São Cristóvão,Rio de Janeiro,centro
8000,204,4,1,4,2924,1147,Copacabana,Rio de Janeiro,sul
9500,100,2,1,2,2670,745,Ipanema,Rio de Janeiro,sul
1250,60,2,1,1,0,0,Irajá,Rio de Janeiro,norte
700,50,2,1,1,50,0,Brás de Pina,Rio de Janeiro,norte
900,40,1,0,1,80,0,Oswaldo Cruz,Rio de Janeiro,norte
1500,75,3,0,2,736,106,Vila Isabel,Rio de Janeiro,norte
8000,200,4,2,4,2370,385,Jacarepaguá,Rio de Janeiro,oeste
1140,100,3,1,2,956,68,Taquara,Rio de Janeiro,oeste
4000,200,3,2,4,1299,200,Tijuca,Rio de Janeiro,norte
1700,33,1,0,1,860,125,Copacabana,Rio de Janeiro,sul
6180,76,2,1,1,2041,232,Copacabana,Rio de Janeiro,sul
1400,70,2,1,2,325,50,Vila da Penha,Rio de Janeiro,norte
500,48,2,1,1,100,0,Santa Cruz, Rio de Janeiro,oeste
750,36,2,1,1,300,0,Campo Grande,Rio de Janeiro,oeste
950,55,2,1,1,504,0,Vila Valqueire, Rio de Janeiro,oeste
800,50,2,0,1,0,200,Campo Grande, Rio de Janeiro,oeste
1255,45,2,1,1,245,44,Taquara,Rio de Janeiro,oeste
2500,172,0,0,2,0,712,São Cristóvão, Rio de Janeiro,centro
700,50,2,0,1,88,10,Turiaçu,Rio de Janeiro,norte
2000,92,2,0,2,600,120,Tijuca,Rio de Janeiro,norte
1600,45,1,1,1,1200,0,Santa Teresa,Rio de Janeiro,centro
722,45,1,0,1,0,7,Campo Grande,Rio de Janeiro,oeste
4500,32,1,0,1,530,182,Ipanema, Rio de Janeiro,sul
7500,256,8,0,4,0,0,Tijuca, Rio de Janeiro,norte
1090,100,3,0,1,380,0,Cascadura,Rio de Janeiro,norte
900,55,2,0,1,300,0,Oswaldo Cruz,Rio de Janeiro,norte
7288,140,3,2,2,1845,385,Lagoa,Rio de Janeiro,sul
680,30,1,0,1,50,0,Jacarepaguá,Rio de Janeiro,oeste
1500,70,2,0,2,800,78,Tijuca,Rio de Janeiro,norte
8000,224,3,1,2,2800,921,Copacabana, Rio de Janeiro,sul
4450,400,4,3,2,0,334,Méier,Rio de Janeiro,norte
1450,100,2,1,3,300,56,Cascadura,Rio de Janeiro,norte
1000,54,2,1,1,0,0,Campo Grande,Rio de Janeiro,oeste
1100,72,1,0,1,145,62,Taquara,Rio de Janeiro,oeste
1000,43,2,1,1,450,0,Irajá,Rio de Janeiro,norte
3690,93,2,2,3,630,109,Taquara,Rio de Janeiro,oeste
1500,45,2,1,1,480,56,Vargem Pequena,Rio de Janeiro,oeste
1200,60,2,0,1,300,100,Bonsucesso, Rio de Janeiro,norte
1600,50,2,1,1,439,62,Pechincha, Rio de Janeiro,oeste
1360,80,2,1,2,150,48,Cachambi,Rio de Janeiro,norte
650,60,2,0,1,170,42,Piedade,Rio de Janeiro,norte
930,55,2,1,1,0,55,Piedade,Rio de Janeiro,norte
6180,76,2,1,1,2041,232,Copacabana,Rio de Janeiro,sul
1400,70,2,1,2,325,50,Vila da Penha,Rio de Janeiro,norte
500,48,2,1,1,100,0,Santa Cruz, Rio de Janeiro,oeste
750,36,2,1,1,300,0,Campo Grande,Rio de Janeiro,oeste
800,50,2,0,1,0,200,Campo Grande, Rio de Janeiro,oeste
1255,45,2,1,1,245,44,Taquara,Rio de Janeiro,oeste
2500,172,0,0,2,0,712,São Cristóvão, Rio de Janeiro,centro
700,50,2,0,1,88,10,Turiaçu,Rio de Janeiro,norte
2000,92,2,0,2,600,120,Tijuca,Rio de Janeiro,norte
1600,45,1,1,1,1200,0,Santa Teresa,Rio de Janeiro,centro
722,45,1,0,1,0,7,Campo Grande,Rio de Janeiro,oeste
4500,32,1,0,1,530,182,Ipanema, Rio de Janeiro,sul
7500,256,8,0,4,0,0,Tijuca, Rio de Janeiro,norte
1090,100,3,0,1,380,0,Cascadura,Rio de Janeiro,norte
900,55,2,0,1,300,0,Oswaldo Cruz,Rio de Janeiro,norte
7288,140,3,2,2,1845,385,Lagoa,Rio de Janeiro,sul
680,30,1,0,1,50,0,Jacarepaguá,Rio de Janeiro,oeste
8000,224,3,1,2,2800,921,Copacabana, Rio de Janeiro,sul
4450,400,4,3,2,0,334,Méier,Rio de Janeiro,norte
1450,100,2,1,3,300,56,Cascadura,Rio de Janeiro,norte
1000,54,2,1,1,0,0,Campo Grande,Rio de Janeiro,oeste
1900,46,1,0,2,654,122,Botafogo,Rio de Janeiro,sul
850,48,1,0,1,180,0,Engenho De Dentro,Rio de Janeiro,norte
9750,150,3,1,3,3100,833,Ipanema,Rio de Janeiro,sul
500,48,2,1,1,100,0,Santa Cruz, Rio de Janeiro,oeste
750,36,2,1,1,300,0,Campo Grande,Rio de Janeiro,oeste
800,50,2,0,1,0,200,Campo Grande, Rio de Janeiro,oeste
1255,45,2,1,1,245,44,Taquara,Rio de Janeiro,oeste
2500,172,0,0,2,0,712,São Cristóvão, Rio de Janeiro,centro
700,50,2,0,1,88,10,Turiaçu,Rio de Janeiro,norte
2000,92,2,0,2,600,120,Tijuca,Rio de Janeiro,norte
1600,45,1,1,1,1200,0,Santa Teresa,Rio de Janeiro,centro
722,45,1,0,1,0,7,Campo Grande,Rio de Janeiro,oeste
4500,32,1,0,1,530,182,Ipanema, Rio de Janeiro,sul
7500,256,8,0,4,0,0,Tijuca, Rio de Janeiro,norte
1090,100,3,0,1,380,0,Cascadura,Rio de Janeiro,norte
900,55,2,0,1,300,0,Oswaldo Cruz,Rio de Janeiro,norte
7288,140,3,2,2,1845,385,Lagoa,Rio de Janeiro,sul
680,30,1,0,1,50,0,Jacarepaguá,Rio de Janeiro,oeste
8000,224,3,1,2,2800,921,Copacabana, Rio de Janeiro,sul
4450,400,4,3,2,0,334,Méier,Rio de Janeiro,norte
1450,100,2,1,3,300,56,Cascadura,Rio de Janeiro,norte
1000,54,2,1,1,0,0,Campo Grande,Rio de Janeiro,oeste
1100,72,1,0,1,145,62,Taquara,Rio de Janeiro,oeste
1000,43,2,1,1,450,0,Irajá,Rio de Janeiro,norte
3690,93,2,2,3,630,109,Taquara,Rio de Janeiro,oeste
800,40,1,0,1,0,0,Realengo,Rio de Janeiro,oeste
900,60,2,0,1,0,0,Realengo,Rio de Janeiro,oeste
1200,30,1,0,1,30,30,Freguesia de Jacarepaguá,Rio de Janeiro,oeste
2100,70,2,1,2,500,125,Camorim,Rio de Janeiro,oeste
850,70,2,1,1,392,0,Engenho Da Rainha,Rio de Janeiro,norte
4000,83,2,0,3,1320,497,Copacabana,Rio de Janeiro,sul
3000,45,1,0,1,90,0,Jacarepaguá,Rio de Janeiro,oeste
1000,90,2,0,1,0,17,Pilares,Rio de Janeiro,norte
1100,47,1,0,1,426,0,Rio Comprido,Rio de Janeiro,centro
4270,95,3,1,2,800,100,Taquara,Rio de Janeiro,oeste
2500,147,2,1,3,793,332,Vila Isabel,Rio de Janeiro,norte
2800,72,2,1,2,820,193,Botafogo,Rio de Janeiro,sul
1300,72,2,0,1,295,171,Jardim Guanabara,Rio de Janeiro,norte
1600,54,2,1,1,470,0,Pechincha,Rio de Janeiro,oeste
400,27,1,0,1,591,174,Centro,Rio de Janeiro,centro
700,45,1,0,1,300,0,Jacarepaguá,Rio de Janeiro,oeste
5500,150,3,2,2,1500,550,Ipanema,Rio de Janeiro,sul
7750,120,3,1,2,1300,223,Copacabana,Rio de Janeiro,sul
1250,138,2,1,1,0,0,Campo Grande,Rio de Janeiro,oeste
1700,100,2,0,2,0,0,Cascadura,Rio de Janeiro,norte
2000,80,2,0,1,200,68,Taquara,Rio de Janeiro,oeste
800,22,1,0,1,415,0,Centro,Rio de Janeiro,centro
6900,210,4,1,1,1350,650,Copacabana,Rio de Janeiro,sul
750,66,2,1,1,0,0,Pavuna,Rio de Janeiro,norte
1750,87,3,2,3,1060,175,Tijuca,Rio de Janeiro,norte
650,38,1,0,1,0,0,Piedade,Rio de Janeiro,norte
1200,69,3,1,2,952,62,Engenho De Dentro,Rio de Janeiro,norte
1093,66,2,1,1,460,0,Benfica,Rio de Janeiro,centro
1300,50,2,1,1,0,0,Guaratiba,Rio de Janeiro,oeste
1800,70,2,0,1,0,0,Vila Militar,Rio de Janeiro,oeste
700,45,1,1,1,50,0,Campo Grande,Rio de Janeiro,oeste
900,60,1,1,1,350,0,Cocotá,Rio de Janeiro,norte
4900,140,3,2,3,1733,570,Copacabana,Rio de Janeiro,sul
400,27,1,0,1,591,174,Centro,Rio de Janeiro,centro
700,45,1,0,1,300,0,Jacarepaguá,Rio de Janeiro,oeste
5500,150,3,2,2,1500,550,Ipanema,Rio de Janeiro,sul
7750,120,3,1,2,1300,223,Copacabana,Rio de Janeiro,sul
1250,138,2,1,1,0,0,Campo Grande,Rio de Janeiro,oeste
1700,100,2,0,2,0,0,Cascadura,Rio de Janeiro,norte
2000,80,2,0,1,200,68,Taquara,Rio de Janeiro,oeste
800,22,1,0,1,415,0,Centro,Rio de Janeiro,centro
6900,210,4,1,1,1350,650,Copacabana,Rio de Janeiro,sul
750,66,2,1,1,0,0,Pavuna,Rio de Janeiro,norte
1750,87,3,2,3,1060,175,Tijuca,Rio de Janeiro,norte
650,38,1,0,1,0,0,Piedade,Rio de Janeiro,norte
1200,69,3,1,2,952,62,Engenho De Dentro,Rio de Janeiro,norte
1093,66,2,1,1,460,0,Benfica,Rio de Janeiro,centro
1300,50,2,1,1,0,0,Guaratiba,Rio de Janeiro,oeste
